"X1","X2","Y","Eps"
2.13301254270651,-0.0768377097024563,2.62089796138647,-0.0156570014994321
0.259941989051261,-1.25349109016583,1.63269919978437,-0.0699867371419645
1.46162523415389,-0.850821554081174,2.27859797046073,-0.117365653826623
3.18467524350812,-2.92041636356521,8.85087321297138,0.0488989275156092
1.33916191047853,1.23310203895571,2.84776312306103,0.0962768294964629
2.84517270188435,-3.55196811777291,10.9212901609884,0.00623095329889289
1.16373046193093,-1.71234750044864,3.63302504963087,0.210014210324318
0.128925989729171,-2.64955040050162,5.02661599754396,0.185619612935807
2.12553460606116,-2.52566137163434,6.51851091887762,0.0655970943169468
0.39440991395774,-1.06881135540136,1.58018223083491,0.000357688816235314
0.656212117332727,-1.407232296669,2.39819402124617,0.0538002618404536
0.665823947603266,-2.0298894496279,3.58394829347027,-0.0541463607593964
2.44221431105912,-0.734958300669611,3.28887310233538,0.0225605690423625
0.361977111703406,-4.59620306342962,13.7078523972678,0.170825725396497
1.67608208171231,0.322011265811841,2.17541780881584,-0.0628790260823128
2.46430642102916,1.83235386097487,4.9624620299333,-0.0163567941935701
0.845193943594655,-3.72098620689833,9.62506188173276,-0.0275750730184647
0.00322550776948651,-4.09799180261972,10.5469631061744,-0.0323844901980971
2.02387206443572,6.47279161932034,27.6115345924206,-0.0505562803012853
0.269581074826419,0.69457099835688,0.961482325582936,-0.0975560722985673
0.291858732763968,0.154259488023927,0.666975550440506,-0.139160776110704
0.286159522028193,-0.575671621173353,1.03459385776298,0.0495956464801694
0.0112753439073761,1.42867850725016,1.81747203967241,0.0815233295179106
2.02178123862225,0.107999077170373,2.57840340561353,0.0496238865894914
0.0795096907919894,-1.58314466183452,2.12024974146927,0.036931838500196
0.939344353938858,-1.25418059436392,2.26774618417734,-0.115379547728939
0.0637030454042057,-0.999005648367301,1.27424764393308,0.11173722724701
0.197979562993472,-0.92704124774002,1.25188526872429,0.0382624207239987
1.16371307340668,-2.17992673343122,4.6398114950775,0.124850083793948
2.18433487994649,3.11489441797867,8.47963082897786,-0.0262443920614399
1.23869140483617,0.272084251412517,1.65330169531771,-0.12980761343848
1.12892887473952,-2.24189380551591,4.76710214806848,0.122520572202601
0.104650305584073,1.71462133135041,2.256710796669,-0.111895294868191
0.142843247158453,1.01566258816658,1.23554757585998,-0.026237967099211
1.8386652241963,-0.39898078543043,2.56210474663048,0.12792812214858
0.450871652380253,1.1625574144162,1.74504199833003,-0.0167534991386754
0.142462266764293,-2.62849908632487,4.73945704116533,-0.048409693685358
0.454152081316958,-0.576636732429996,1.23446302403138,0.0808049900018933
0.942470926978704,-2.89754864254895,6.39324344850911,-0.0867003600319588
0.324633528556054,-3.43305025982843,7.82955784467686,-0.0665761357840278
0.0374139510744046,-0.961056085526897,1.16516499198774,0.0735737611963606
0.766813011494537,0.487271923620605,1.41054630281005,0.00127293478615319
0.834560028032323,-2.64771603898219,5.5350907061872,-0.00570945569523184
2.92578556091716,-0.507668572024933,3.36088578607966,-0.219536202250599
1.43686351843156,-5.30829375057009,18.9239512142381,0.0802981704017137
0.666069373608639,-1.29553803061071,2.23761662613457,0.0644959792707362
0.743671275329848,3.39493509670567,7.97841801152228,-0.180603850313946
0.00101751566642146,-3.3391061032712,7.16552943177706,-0.0252658252311632
0.273055041613122,-3.45950285813541,7.93950996034,-0.0144410965413749
0.553040790449207,-0.637598229670561,1.10171560978017,-0.195244082156461
0.448096924228594,1.55054512565106,2.27525327498488,-0.115357761251882
0.172537492277722,3.58471658000885,8.37060457987344,-0.0120486877985007
0.0972663153273364,7.69584811295107,36.0720361208154,-0.0608771010795264
0.0423963740468025,2.32259039041678,3.7932215215368,0.0141694744961736
1.51121495613383,1.94721522700562,4.11916567117046,-0.167037569132906
0.440605541225523,5.88097993949123,21.5926187258352,-0.0995418446092417
1.57442475506864,-0.872680481221446,2.68561491287032,0.154247424418744
0.985513159504543,-0.618713275980948,1.73831934275194,0.023122512522348
0.427329516969621,0.734483433876103,1.11553245233264,-0.135476613420036
2.06919317278443,-4.11825533003753,12.6327575034517,-0.11245184736223
0.260655264525364,-5.32276630074116,17.717201611735,-0.0425583081737936
0.359320786471168,5.23968918471098,17.2464658121169,-0.0854606257806265
0.121199217541617,-1.66748765328011,2.14959095803938,-0.139917303807194
0.558926883774499,-1.32785448469985,2.22372541639228,0.106880013095287
0.679703956279665,-2.87957172136936,6.1813169575612,0.0264530221754555
0.14418668588357,0.417810530331385,0.815406615393315,0.0664805459562694
0.200129695003852,1.7143075150635,2.38183197511847,-0.0816078736072911
2.82207596561042,-0.662972589832883,3.5691204719134,-0.016675086618854
0.310505801268543,0.0426436112873824,0.627934452056308,-0.183662435762412
0.322071655148714,2.75903945329333,5.39891743052637,0.00946655248015547
0.500465756437431,-0.0312274233399991,1.04270900396996,0.0416581563514584
0.627963059391588,-1.62789606931331,2.82536068092679,0.107370254043757
0.722141616632303,-0.175769236194876,1.21074347627214,-0.0299350349956758
1.57329820414854,-2.44274640353919,5.57411199541406,-0.0793922039366721
